left_shift_pct,reward_mean,num_timesteps,optimality_gap
,,0.535896,0.04710199004975132
,,0.54096,0.05550995024875627
,,0.5424,0.046996268656716494
,,0.543376,0.04676616915422893
,,0.544984,0.04676616915422893
,,0.554296,0.04676616915422893
,,0.557488,0.05851990049751251
,,0.559328,0.04676616915422893
,,0.559336,0.04676616915422893
,,0.563384,0.18753109452736316
,,0.568704,0.15612562189054718
,,0.578608,0.1036504975124378
,,0.580136,0.10944651741293529
,,0.580208,0.10794776119402982
,,0.584112,0.07196517412935326
,,0.592936,0.05080845771144286
,,0.6032,0.051828358208955295
,,0.604808,0.06795398009950254
,,0.61056,0.060223880597014987
,,0.611416,0.04953358208955231
,,0.61292,0.055329601990049826
,,0.63776,0.05341417910447767
,,0.638624,0.04693407960199013
,,0.640848,0.04935323383084584
,,0.643936,0.05043532338308464
,,0.644176,0.04694029850746276
,,0.648856,0.054950248756218976
,,0.655416,0.0579601990049752
,,0.655448,0.056094527363184155
,,0.656088,0.05049751243781102
,,0.656096,0.0495646766169155
,,0.664056,0.059060945273631905
,,0.665016,0.04676616915422893
,,0.666576,0.051828358208955295
,,0.675152,0.04951492537313439
,,0.68316,0.04755597014925381
,,0.683392,0.04769900497512445
,,0.692224,0.04676616915422893
,,0.6946,0.04676616915422893
,,0.698624,0.04945273631840803
,,0.701568,0.04676616915422893
,,0.702608,0.04687810945273639
,,0.703376,0.046927860696517484
,,0.715984,0.12090796019900503
,,0.716904,0.10819651741293539
,,0.717744,0.08876243781094535
,,0.749784,0.04676616915422893
,,0.751376,0.04676616915422893
,,0.767488,0.06044776119402993
,,0.770736,0.04676616915422893
,,0.773864,0.04676616915422893
,,0.776376,0.0470149253731344
,,0.781864,0.049340796019900574
,,0.782456,0.05620646766169161
,,0.795576,0.04800995024875626
,,0.800296,0.04751243781094533
,,0.802664,0.04743781094527368
,,0.802744,0.047388059701492596
,,0.811608,0.07054726368159209
,,0.81476,0.06822761194029855
,,0.817872,0.14319651741293526
,,0.82028,0.12893034825870645
,,0.82188,0.09887437810945275
,,0.83564,0.05644900497512445
,,0.842,0.0566604477611941
,,0.853216,0.051243781094527416
,,0.85724,0.05608208955223887
,,0.862784,0.048706467661691566
,,0.870072,0.04875621890547266
,,0.8706,0.04875621890547266
,,0.878736,0.048134328358208994
,,0.878944,0.04830845771144282
,,0.882784,0.04713930348258713
,,0.9044,0.04751243781094535
,,0.907456,0.0611567164179105
,,0.912648,0.04676616915422893
,,0.915488,0.05105099502487569
,,0.917464,0.04676616915422893
,,0.918128,0.04676616915422893
,,0.928536,0.04687810945273639
,,0.939672,0.04676616915422893
,,0.94084,0.057039800995024946
,,0.94488,0.04676616915422893
,,0.95204,0.07460199004975124
,,0.964208,0.04833333333333341
,,0.977928,0.04676616915422893
,,0.977944,0.04676616915422893
,,0.978752,0.047997512437811016
,,0.983448,0.0535696517412936
,,0.990832,0.04676616915422893
,,0.990856,0.04676616915422893
,,1.003032,0.04840796019900505
,,1.009496,0.04676616915422893
,,1.010256,0.04676616915422893
,,1.01112,0.04676616915422893
,,1.019136,0.04742537313432843
,,1.029536,0.04676616915422893
,,1.034472,0.04676616915422893
,,1.034488,0.04676616915422893
,,1.036136,0.04881840796019908
,,1.040056,0.04676616915422893
,,1.044208,0.06264925373134335
,,1.048856,0.05063432835820899
,,1.051288,0.05358208955223883
,,1.056232,0.04810945273631848
,,1.056376,0.04710199004975132
,,1.057832,0.04937810945273638
,,1.064392,0.04676616915422893
,,1.071384,0.04676616915422893
,,1.073312,0.04679104477611948
,,1.080224,0.07348258706467668
,,1.080544,0.06421641791044784
,,1.09644,0.04732587064676623
,,1.102968,0.04676616915422893
,,1.112816,0.04676616915422893
,,1.114344,0.04676616915422893
,,1.117664,0.04676616915422893
,,1.127344,0.05506840796019907
,,1.128048,0.05672885572139309
,,1.13352,0.049975124378109526
,,1.136768,0.04676616915422893
,,1.146712,0.04840796019900505
,,1.147152,0.050509950248756284
,,1.149128,0.04922885572139311
,,1.153816,0.04676616915422893
,,1.183632,0.04984452736318415
,,1.189744,0.04676616915422893
,,1.197224,0.09924129353233833
,,1.197896,0.1026492537313433
,,1.200272,0.0942164179104478
,,1.201872,0.04783582089552246
,,1.204424,0.04676616915422893
,,1.210432,0.132276119402985
,,1.223672,0.061616915422885644
,,1.22764,0.04676616915422893
,,1.23636,0.04799751243781099
,,1.238008,0.0477114427860697
,,1.238696,0.0472014925373135
,,1.245216,0.04699004975124385
,,1.24608,0.04684079601990057
,,1.253968,0.04687810945273639
,,1.256872,0.0519154228855722
,,1.256968,0.051467661691542356
,,1.259536,0.04975124378109459
,,1.270008,0.04676616915422893
,,1.270816,0.04676616915422893
,,1.281288,0.04676616915422893
,,1.282888,0.13774875621890553
,,1.284968,0.12952736318407965
,,1.28728,0.07804726368159211
,,1.28968,0.06631840796019907
,,1.289912,0.07534825870646773
,,1.293208,0.04676616915422893
,,1.294072,0.04676616915422893
,,1.298088,0.04676616915422893
,,1.313168,0.04676616915422893
,,1.322504,0.04676616915422893
,,1.32276,0.04676616915422893
,,1.326896,0.053818407960199065
,,1.327704,0.051119402985074704
,,1.328392,0.04925373134328366
,,1.329288,0.04676616915422893
,,1.333288,0.04694029850746276
,,1.33332,0.046965174129353304
,,1.335336,0.05013681592039807
,,1.338928,0.04858208955223888
,,1.36744,0.04838308457711446
,,1.36816,0.048059701492537354
,,1.37416,0.04676616915422893
,,1.391448,0.04900497512437819
,,1.39636,0.04676616915422893
,,1.402672,0.18669776119402987
,,1.418024,0.04676616915422893
,,1.421136,0.049825870646766246
,,1.423064,0.06373134328358211
,,1.430968,0.04747512437810952
,,1.432608,0.04676616915422893
,,1.432664,0.04676616915422893
,,1.451,0.04676616915422893
,,1.452256,0.04837686567164186
,,1.45236,0.04860696517412942
,,1.456256,0.04676616915422893
,,1.460368,0.04676616915422893
,,1.467464,0.04738805970149261
,,1.473976,0.048146766169154295
,,1.475088,0.04768656716417918
,,1.478024,0.04676616915422893
,,1.482656,0.04676616915422893
,,1.483624,0.05439676616915429
,,1.496432,0.051368159203980156
,,1.515072,0.07567164179104484
,,1.523872,0.04721393034825877
,,1.538344,0.05422885572139311
,,1.563136,0.04676616915422893
,,1.563504,0.04676616915422893
,,1.56704,0.04676616915422893
,,1.569904,0.04676616915422893
,,1.580704,0.04676616915422893
,,1.581456,0.04687810945273639
,,1.58608,0.04725124378109459
,,1.592704,0.047189054726368224
,,1.594344,0.06850746268656721
,,1.595904,0.06533582089552242
,,1.603056,0.05874378109452742
,,1.603688,0.04775497512437818
,,1.607544,0.047885572139303556
,,1.608344,0.04676616915422893
,,1.608488,0.04676616915422893
,,1.613136,0.04756218905472644
,,1.615864,0.047139303482587144
,,1.617944,0.04723258706467669
,,1.628664,0.04738805970149261
,,1.628744,0.04676616915422893
,,1.631112,0.04751243781094534
,,1.634064,0.046921641791044855
,,1.63908,0.06904850746268662
,,1.642296,0.12440298507462688
,,1.64236,0.12465174129353233
,,1.642864,0.12337064676616916
,,1.643072,0.1205597014925373
,,1.64368,0.11298507462686569
,,1.661992,0.04676616915422893
,,1.669296,0.04676616915422893
,,1.681632,0.08098880597014926
,,1.682008,0.08059701492537315
,,1.69084,0.04676616915422893
,,1.693328,0.04676616915422893
,,1.707192,0.04676616915422893
,,1.716432,0.04676616915422893
,,1.728552,0.049365671641791106
,,1.729672,0.04676616915422893
,,1.733672,0.04676616915422893
,,1.734392,0.04740671641791052
,,1.73884,0.04794776119402992
,,1.738952,0.04747512437810952
,,1.740552,0.04676616915422893
,,1.74376,0.04676616915422893
,,1.750952,0.04689054726368166
,,1.759192,0.04732587064676623
,,1.763752,0.04676616915422893
,,1.766144,0.04690298507462694
,,1.779992,0.04676616915422893
,,1.791272,0.04676616915422893
,,1.793592,0.04676616915422893
,,1.798368,0.1864179104477612
,,1.799992,0.22092039800995025
,,1.807976,0.1848134328358209
,,1.816904,0.21730721393034824
,,1.81804,0.20406716417910445
,,1.823744,0.17037313432835827
,,1.841648,0.16965796019900498
,,1.84788,0.13940298507462684
,,1.853472,0.18605721393034827
,,1.859824,0.159228855721393
,,1.864936,0.15934079601990048
,,1.868704,0.15062189054726366
,,1.873592,0.11901741293532335
,,1.8744,0.13458955223880592
,,1.87648,0.11661691542288552
,,1.879312,0.12824626865671637
,,1.87976,0.1322512437810945
,,1.882072,0.15131840796019902
,,1.883664,0.15557213930348257
,,1.8844,0.1474813432835821
,,1.889384,0.12832711442786068
,,1.891136,0.13130597014925371
,,1.895192,0.1345460199004975
,,1.925336,0.07954601990049752
,,1.927776,0.07859452736318409
,,1.928488,0.08058457711442787
,,1.92996,0.10472014925373134
,,1.932632,0.14809701492537317
,,1.939472,0.12771144278606966
,,1.9404,0.1295398009950249
,,1.944416,0.11187810945273632
,,1.951784,0.08523631840796021
,,1.978552,0.08743781094527363
,,1.988408,0.1161629353233831
,,1.9906,0.12832089552238812
,,1.993064,0.08371890547263683
,,1.99308,0.0847761194029851
,,1.993864,0.08831467661691543
,,1.99456,0.08278606965174132
,,2.009224,0.07449004975124378
,,2.016136,0.08150497512437811
,,2.016912,0.07490671641791044
,,2.034368,0.0819900497512438
,,2.03776,0.10535447761194032
,,2.042072,0.09185323383084579
,,2.048328,0.07363805970149256
,,2.057512,0.07385572139303484
,,2.058088,0.07387437810945274
,,2.066224,0.16492537313432837
,,2.067992,0.19603855721393032
,,2.06872,0.1969216417910448
,,2.072696,0.12197139303482589
,,2.075376,0.14236318407960197
,,2.077832,0.10605721393034832
,,2.080248,0.112929104477612
,,2.080656,0.11147388059701498
,,2.08328,0.11308457711442792
,,2.089024,0.10447139303482592
,,2.092312,0.12352611940298512
,,2.09292,0.12855099502487569
,,2.09384,0.1085696517412936
,,2.108808,0.09813432835820904
,,2.10908,0.10136815920398017
,,2.110728,0.10069651741293537
,,2.112272,0.1120398009950249
,,2.115528,0.11815920398009956
,,2.121928,0.099042288557214
,,2.140544,0.1956529850746269
,,2.141296,0.17584577114427863
,,2.145224,0.1872574626865672
,,2.150968,0.09478855721393042
,,2.153296,0.1469154228855722
,,2.154888,0.1586629353233831
,,2.155688,0.13173507462686568
,,2.158384,0.11827114427860701
,,2.16288,0.09798507462686576
,,2.163264,0.09617537313432845
,,2.16784,0.09563432835820905
,,2.172216,0.09891791044776128
,,2.176056,0.09932835820895529
,,2.177784,0.10832089552238813
,,2.183344,0.1098880597014926
,,2.19816,0.08335820895522389
,,2.20752,0.07422885572139304
,,2.216376,0.08831467661691543
,,2.216496,0.09086442786069653
,,2.222992,0.07526741293532338
,,2.227776,0.08944029850746268
,,2.231472,0.0848258706467662
,,2.232088,0.08299751243781095
,,2.235528,0.08171641791044776
,,2.236344,0.07793532338308459
,,2.237,0.08026119402985077
,,2.247552,0.07712064676616916
,,2.248272,0.07583333333333334
,,2.253768,0.07855721393034827
,,2.257312,0.07373756218905474
,,2.25908,0.07412935323383085
,,2.264912,0.16686567164179106
,,2.276424,0.13578358208955227
,,2.282976,0.13067164179104476
,,2.286384,0.10343283582089553
,,2.289528,0.08917288557213932
,,2.290472,0.10018034825870648
,,2.291328,0.10626865671641794
,,2.29608,0.0877985074626866
,,2.297088,0.12398009950248759
,,2.299608,0.07547263681592041
,,2.307568,0.07491915422885574
,,2.312456,0.07960199004975126
,,2.314832,0.0775497512437811
,,2.316656,0.09407960199004976
,,2.318112,0.0818407960199005
,,2.319248,0.08249378109452737
,,2.324832,0.1343781094527363
,,2.326264,0.1370646766169154
,,2.328752,0.0832587064676617
,,2.32984,0.08387437810945274
,,2.331984,0.07416666666666669
,,2.347856,0.19437189054726364
,,2.35032,0.1901741293532338
,,2.350432,0.2030099502487562
,,2.351352,0.1937562189054726
,,2.3534,0.14902985074626862
,,2.353952,0.15538557213930346
,,2.355952,0.17040422885572137
,,2.3598,0.13536691542288554
,,2.362192,0.11059701492537308
,,2.369984,0.10574004975124374
,,2.375416,0.09473258706467662
,,2.377832,0.0873258706467662
,,2.383136,0.07366293532338311
,,2.386096,0.11723880597014928
,,2.395248,0.14027363184079605
,,2.396888,0.09748756218905476
,,2.40124,0.08191542288557215
,,2.406944,0.1440485074626866
,,2.412168,0.09445273631840796
,,2.41296,0.08584577114427863
,,2.415432,0.0742723880597015
,,2.415592,0.07424129353233831
,,2.419088,0.11521766169154232
,,2.426688,0.07781094527363187
,,2.432112,0.07363184079601992
,,2.433416,0.11063432835820897
,,2.437552,0.09008706467661694
,,2.438368,0.07363184079601992
,,2.441376,0.0780721393034826
,,2.443112,0.09654228855721395
,,2.449808,0.07991915422885575
,,2.44992,0.08133706467661694
,,2.456328,0.07885572139303484
,,2.45852,0.08635572139303485
,,2.462072,0.10981965174129356
,,2.469944,0.0780721393034826
,,2.476696,0.07379353233830847
,,2.477008,0.0738495024875622
,,2.48076,0.07363184079601992
,,2.495864,0.16459577114427862
,,2.498144,0.18077114427860697
,,2.501864,0.08095771144278606
