num_timesteps,left_shift_pct,optimality_gap,reward_mean
0.0104,0,0.9249751243781095,-1.9253980040550231
0.0128,0,0.9085572139303482,-1.9090360581874848
0.016,0,0.9105472636815921,-1.9110634326934814
0.0168,0,0.9112437810945273,-1.9117412984371185
0.0216,0,0.8962686567164179,-1.8967350900173188
0.0248,0,0.8938805970149254,-1.8943345844745636
0.0328,0,0.9104477611940298,-1.910833340883255
0.0344,0,0.9129353233830846,-1.913364428281784
0.0376,0,0.9319900497512439,-1.9324315905570983
0.0408,0,0.9367164179104478,-1.9371641755104065
0.0416,0,0.9400995024875621,-1.9405783534049987
0.048,0,0.9208955223880595,-1.921368145942688
0.0528,0,0.9093532338308459,-1.9097139298915864
0.0608,0,0.9001990049751243,-1.900615668296814
0.0648,0,0.9118407960199004,-1.9123009860515594
0.0696,0,0.9202985074626865,-1.9207711279392243
0.0744,0,0.9284577114427861,-1.9288743674755096
0.08,0,0.9225373134328357,-1.9229788541793824
0.0816,0,0.9185074626865672,-1.9189179182052611
0.0856,0,0.9097014925373136,-1.9100684225559235
0.0912,0,0.9158208955223881,-1.9162189245224
0.0928,0,0.9164676616915424,-1.916859471797943
0.096,0,0.9161194029850748,-1.9165112018585204
0.0992,0,0.9226865671641791,-1.923184072971344
0.104,0,0.9261691542288556,-1.9267350673675536
0.1064,0,0.9309452736318408,-1.9314987361431122
0.1104,0,0.9376616915422886,-1.938202714920044
0.1152,0,0.9139303482587066,-1.9144154071807862
0.124,0,0.9126368159203981,-1.913109451532364
0.1272,0,0.9134328358208956,-1.9138930439949036
0.1312,0,0.932636815920398,-1.9330845892429351
0.1328,0,0.9281592039800994,-1.9286194086074828
0.1336,0,0.9288557213930348,-1.9293221473693847
0.1344,0,0.9322885572139302,-1.9327301025390624
0.136,0,0.9280099502487561,-1.9284328401088715
0.14,0,0.9325373134328357,-1.9329477608203889
0.1408,0,0.9307462686567163,-1.9311442792415618
0.1432,0,0.9303482587064676,-1.9307587027549744
0.1472,0,0.9298009950248755,-1.9302363276481629
0.1488,0,0.9263184079601992,-1.926728868484497
0.152,0,0.9116417910447762,-1.912083351612091
0.1592,0,0.8972636815920397,-1.897680366039276
0.1608,0,0.900497512437811,-1.900963944196701
0.1672,0,0.9131343283582091,-1.913600754737854
0.1744,0,0.9175124378109452,-1.9180037438869477
0.1776,0,0.9182089552238807,-1.9186505019664764
0.1784,0,0.9155223880597013,-1.915982586145401
0.18,0,0.9133830845771144,-1.9138495028018951
0.1896,0,0.9260696517412935,-1.9264987587928772
0.1984,0,0.9218905472636816,-1.9224253833293914
0.2,0,0.9282089552238805,-1.928687822818756
0.2024,0,0.930995024875622,-1.9314987659454346
0.2048,0,0.9234825870646766,-1.9239365816116334
0.208,0,0.925273631840796,-1.9258022546768188
0.2224,0,0.9201492537313433,-1.9206529915332795
0.2256,0,0.9080597014925373,-1.9085447788238525
0.2264,0,0.9100995024875621,-1.9105845808982849
0.2296,0,0.8943781094527363,-1.8948880553245544
0.2328,0,0.8817412935323382,-1.8821890592575072
0.2368,0,0.8771144278606965,-1.8775124430656434
0.2432,0,0.8864179104477611,-1.8867039799690246
0.2576,0,0.8980597014925372,-1.898414182662964
0.26,0,0.8924378109452735,-1.892792284488678
0.2616,0,0.8911940298507461,-1.8915049731731415
0.2664,0,0.8871641791044775,-1.887543523311615
0.2728,0,0.8744776119402985,-1.8749315917491913
0.2736,0,0.8806467661691542,-1.881100744009018
0.2744,0,0.8816417910447761,-1.8821206450462342
0.2752,0,0.8897512437810946,-1.8902611911296845
0.2768,0,0.89,-1.8905223846435546
0.2784,0,0.8967661691542288,-1.8973134398460387
0.2904,0,0.8870149253731343,-1.887375634908676
0.2944,0,0.8867661691542288,-1.887164181470871
0.2976,0,0.8944776119402984,-1.8949129343032838
0.3016,0,0.892686567164179,-1.8931281089782714
0.308,0,0.902686567164179,-1.9031716287136078
0.3088,0,0.8963681592039802,-1.8968780994415284
0.3112,0,0.8991044776119403,-1.899564665555954
0.312,0,0.8959203980099503,-1.8963805854320526
0.316,0,0.899950248756219,-1.9004166543483734
0.3184,0,0.8930348258706466,-1.8935261070728302
0.3296,0,0.8979601990049751,-1.8984515011310577
0.3336,0,0.8952238805970151,-1.8956903159618377
0.34,0,0.8877611940298508,-1.8881716549396514
0.3464,0,0.8872636815920396,-1.8877549707889556
0.348,0,0.8934825870646765,-1.893930345773697
0.3504,0,0.9058208955223881,-1.9062748789787292
0.352,0,0.9052736318407961,-1.9057027399539948
0.356,0,0.9043781094527363,-1.9048507511615753
0.36,0,0.9027363184079602,-1.9031965255737304
0.3608,0,0.9039303482587066,-1.9043781161308289
0.3656,0,0.8961691542288557,-1.8965982615947723
0.3712,0,0.8878109452736318,-1.8882960200309753
0.3744,0,0.8913930348258706,-1.8918470203876496
0.3896,0,0.872139303482587,-1.8726119458675385
0.3912,0,0.8793034825870647,-1.8797574639320374
0.4136,0,0.8869651741293533,-1.8874751210212708
0.4296,0,0.8591044776119403,-1.8595398008823394
0.4352,0,0.8629850746268657,-1.8634452760219573
0.4376,0,0.864726368159204,-1.865211445093155
0.4424,0,0.8598507462686567,-1.860385572910309
0.448,0,0.8655223880597015,-1.8659825921058655
0.4496,0,0.8632338308457712,-1.863712692260742
0.46,0,0.8774129353233832,-1.8778793573379517
0.472,0,0.9035820895522388,-1.904017412662506
0.4728,0,0.8979104477611941,-1.8983457684516907
0.4736,0,0.8917412935323383,-1.8921393036842347
0.4744,0,0.8889054726368159,-1.8893408000469207
0.484,0,0.8803980099502487,-1.8807773828506469
0.4944,0,0.862537313432836,-1.8629228889942169
0.496,0,0.8595522388059702,-1.8599875628948213
0.4968,0,0.8529353233830845,-1.8533893048763275
0.5032,0,0.8658208955223881,-1.8662873208522797
0.5104,0,0.870049751243781,-1.8704850792884826
0.5112,0,0.8676616915422886,-1.8680659294128419
0.512,0,0.869502487562189,-1.869900506734848
0.5216,0,0.8652238805970148,-1.8655907928943634
