num_timesteps,left_shift_pct,reward_mean,optimality_gap
0.012,0,-0.0008126036484245436,0.985273631840796
0.0208,0,0.001840796019900504,1.1249751243781094
0.0224,0,-0.0001451077943615259,1.1740796019900497
0.0352,0,-0.0003772802653399731,1.4465671641791045
0.036,0,-0.0007877280265340083,1.4600497512437811
0.0456,0,0.0016625207296848852,1.5963184079601989
0.0688,0,-0.0032587064676617154,1.815721393034826
0.072,0,-0.0024834162520729923,1.7782089552238804
0.0728,0,0.0015630182421226967,1.7640796019900495
0.076,0,0.0009079601990049636,1.7563681592039804
0.08,0,0.0019527363184079368,1.7316417910447761
0.0816,0,-0.0017537313432835825,1.718507462686567
0.0864,0,0.0009867330016583512,1.6199004975124378
0.096,0,0.0006965174129352816,1.4635820895522387
0.1136,0,0.00461028192371476,1.4661194029850746
0.1144,0,0.005265339966832493,1.4682587064676618
0.1168,0,-0.00019485903814263318,1.4785572139303482
0.1176,0,0.0024709784411276843,1.487313432835821
0.12,0,-0.0014096185737976794,1.5118407960199005
0.1248,0,0.001239635157545594,1.5576616915422885
0.1312,0,0.008312603648424531,1.6190547263681592
0.1336,0,-0.0028938640132670107,1.6175621890547263
0.14,0,-0.002553897180762875,1.5767164179104478
0.1448,0,0.0028565505804311643,1.5090049751243781
0.1456,0,0.003047263681592028,1.4972636815920397
0.152,0,-0.0002446102819237162,1.3628358208955222
0.1576,0,-0.0004601990049751348,1.2327363184079603
0.1616,0,-0.002143449419568823,1.1849751243781097
0.176,0,-0.0027570480928689706,1.241592039800995
0.18,0,-0.004502487562189043,1.2596517412935322
0.1872,0,0.00042703150912107383,1.1559701492537313
0.1984,0,-0.0014262023217247156,1.0055721393034827
0.2048,0,0.0008001658374792583,1.015721393034826
0.2064,0,-1.7023419710919066e-17,1.0143781094527364
0.2072,0,-0.0010406301824212448,1.0161691542288556
0.2168,0,-0.0008955223880597126,1.0722885572139302
0.2296,0,-0.001844941956882261,1.3201990049751244
0.2328,0,0.0003772802653399667,1.2934328358208955
0.2336,0,0.0009494195688225541,1.278358208955224
0.2432,0,-0.0004767827529021624,1.0504975124378109
0.2456,0,-0.0017205638474295252,0.9694029850746269
0.252,0,-0.00024046434494196856,1.0228855721393035
0.2528,0,-1.7763568394002505e-17,1.0375124378109453
0.2584,0,-0.0003275290215588907,1.1132835820895521
0.2608,0,-2.4875621890558068e-05,1.1503980099502487
0.2696,0,-0.0005597014925373134,1.0882089552238807
0.2728,0,0.0009742951907130837,1.055820895522388
0.2752,0,0.0009660033167495678,1.0307960199004975
0.292,0,-3.0161058835650086e-17,0.95273631840796
0.2936,0,-2.3869795029440865e-17,0.9639800995024876
0.2984,0,0.0013764510779435853,1.00681592039801
0.3248,0,0.0014054726368158735,0.9126368159203981
0.3272,0,-0.0026285240464345417,0.8954228855721393
0.3288,0,-0.003051409618573846,0.9003482587064677
0.3352,0,0.0010945273631840146,0.9729353233830846
0.3448,0,0.0004519071310115428,1.0686069651741295
0.3456,0,-7.877280265346417e-05,1.0793532338308458
0.3496,0,0.00011608623548914972,1.1257213930348258
0.352,0,0.002437810945273549,1.155323383084577
0.3592,0,-0.0019195688225539741,1.1666169154228856
0.3632,0,4.5605306799259745e-05,1.153731343283582
0.3648,0,0.000567993366500752,1.1425373134328358
0.3696,0,0.003893034825870558,1.1034328358208956
0.3752,0,-8.881784197001253e-17,1.1191044776119403
0.3776,0,-0.012006633499170907,1.128457711442786
0.384,0,-0.0003897180762853288,1.1967164179104477
0.3912,0,0.00027363184079593004,1.194179104477612
0.3928,0,0.008208955223880508,1.1886069651741293
0.3952,0,7.048092868978969e-05,1.1814427860696517
0.4056,0,-9.473903143468003e-17,1.2039800995024876
0.4088,0,0.0020895522388058754,1.2388557213930347
0.4136,0,0.0005597014925372186,1.297313432835821
0.4168,0,-9.399888275159659e-17,1.3476119402985076
0.4184,0,-9.473903143468003e-17,1.3702487562189056
0.4264,0,-0.0018283582089553304,1.3480099502487561
0.4304,0,0.001032338308457611,1.2516417910447761
0.4488,0,-3.3167495854152425e-05,0.988407960199005
0.4504,0,0.0012479270315090267,0.971442786069652
0.4536,0,-1.0066022089934752e-16,0.9434328358208954
0.468,0,-0.003615257048092953,0.9399004975124378
0.4704,0,-0.0005597014925374018,0.9261691542288558
0.4752,0,0.0009369817578771978,0.9066666666666666
0.4768,0,0.000957711442785986,0.9069651741293532
0.4776,0,-0.0004643449419569645,0.915771144278607
0.48,0,0.00048092868988383055,0.9293034825870645
0.4872,0,0.0010737976782752138,1.0401990049751242
0.488,0,0.0011857379767826754,1.0628855721393033
0.4888,0,0.00019071310116078582,1.0864676616915423
0.4976,0,-0.0005928689883914536,1.1153731343283582
0.5032,0,-0.0007172470978441897,0.9911442786069653
0.5088,0,0.0018615257048092164,0.8224378109452737
0.5112,0,-0.0005721393034826586,0.8244776119402986
0.516,0,0.0018656716417909738,0.8120895522388059
0.5168,0,0.0016376451077942911,0.8047761194029851
0.52,0,-0.0008001658374793354,0.800547263681592
0.5264,0,0.00033996683250407997,0.7786567164179103
0.5272,0,0.00041873963515748623,0.7730348258706468
0.532,0,0.00048092868988384253,0.7418407960199005
0.5328,0,0.0017744610281923,0.7369651741293533
0.5424,0,-0.0011691542288557928,0.965721393034826
0.544,0,0.002135157545605236,1.0102487562189055
0.5512,0,-0.003561359867330087,1.097363184079602
0.552,0,0.000742122719734589,1.077960199004975
0.5584,0,0.00014925373134320704,0.9191542288557214
0.5632,0,0.0009038142620231408,0.8248756218905473
0.5648,0,0.0008457711442785295,0.7977611940298507
0.5752,0,-0.0002529021558873127,0.8851243781094527
0.5864,0,7.048092868980689e-05,0.8676119402985074
0.5896,0,0.0008789386401325929,0.8304975124378109
0.5912,0,0.00013266998341617532,0.8209950248756218
0.5952,0,-0.0003316749585407131,0.8817910447761192
0.5976,0,-0.0023797678275291043,0.9182587064676617
0.6048,0,0.0007131011608622726,0.97
0.6072,0,-0.0022180762852405476,0.9802985074626867
0.608,0,5.8043117744521754e-05,0.9739303482587065
0.6088,0,-0.00043532338308466625,0.9695522388059702
0.616,0,0.0003316749585405421,0.9357213930348258
0.6176,0,-0.0006633499170813499,0.9390049751243781
0.6264,0,0.00019071310116076804,0.9426865671641791
0.628,0,-0.0006840796019901392,0.9371144278606967
0.6368,0,-0.0002570480928690833,0.9219402985074627
0.6376,0,-9.476216108102638e-17,0.922636815920398
0.6448,0,-0.0003814262023218195,0.8924875621890547
0.6616,0,0.0008250414593697408,0.7569154228855722
0.6664,0,-9.950248756226104e-05,0.7468159203980099
0.6704,0,0.00022388059701484748,0.7472636815920398
0.6912,0,-8.881784197001253e-17,0.6641293532338308
0.704,0,0.0007296849087892796,0.7207960199004976
0.7096,0,9.12106135985671e-05,0.6965671641791045
0.712,0,-0.0009535655058044185,0.6763184079601989
0.7136,0,-0.0018159203980100632,0.6630348258706468
0.72,0,0.003391376451077837,0.6040298507462687
0.7216,0,0.006231343283581984,0.5900497512437811
0.724,0,-0.0025290215588724056,0.5839303482587065
0.7296,0,0.0020439469320065237,0.5736318407960199
0.7312,0,-0.0007545605306800432,0.5756716417910448
0.7328,0,0.0009701492537312369,0.5924378109452737
0.7392,0,0.0026699834162519603,0.657363184079602
0.7504,0,0.0003109452736317282,0.6510945273631841
0.7552,0,-0.0005928689883914948,0.6122885572139304
0.7584,0,-0.00019485903814274444,0.6096019900497514
0.7672,0,-0.00024046434494207514,0.6388059701492537
0.7704,0,0.0018449419568821368,0.6457213930348258
0.7728,0,-0.0003772802653400733,0.6728855721393034
0.7944,0,-1.1280328523118518e-16,0.7399004975124378
0.7992,0,-1.1261824806041432e-16,0.7421890547263681
0.804,0,0.00295190713101149,0.7421890547263681
0.8064,0,-1.180537149518083e-16,0.7255721393034825
0.8072,0,-4.5605306799455234e-05,0.7202487562189055
0.808,0,4.5605306799218485e-05,0.7168159203980099
0.8192,0,-0.0001368159203981284,0.7426865671641791
0.82,0,3.731343283570869e-05,0.7496019900497514
0.8208,0,4.560530679923032e-05,0.7542786069651741
0.8224,0,-0.00012852404643460684,0.7558706467661691
0.8256,0,-1.1278015558483882e-16,0.7522388059701492
0.8296,0,8.291873963504513e-05,0.7339303482587065
0.8328,0,-8.291873963527087e-05,0.702636815920398
0.8336,0,-8.291873963527078e-05,0.6936318407960199
0.8352,0,-1.1796119636642288e-16,0.6735323383084577
0.84,0,-1.0695148470555675e-16,0.6401492537313433
0.844,0,0.000431177446102707,0.6256716417910447
0.8448,0,0.0004311774461027065,0.6216417910447761
0.8464,0,-2.902155887242408e-05,0.622587064676617
0.8632,0,-1.242524601726321e-16,0.756865671641791
0.8768,0,-1.298960938811433e-16,0.7358706467661691
0.8792,0,-1.186088264641209e-16,0.7472139303482587
0.8848,0,-0.002769485903814381,0.7629850746268657
0.8952,0,4.14593698165137e-06,0.7242288557213931
0.8976,0,-0.00043532338308468403,0.7134825870646766
0.8984,0,0.0004767827529020502,0.7123880597014925
0.9016,0,-0.0003399668325042584,0.6995522388059702
0.904,0,-0.0015215588723052472,0.7352238805970149
0.908,0,4.145936981651e-06,0.7917910447761194
0.9088,0,0.0007877280265338908,0.8063681592039801
0.9096,0,-0.00027363184079612655,0.8204975124378111
0.9112,0,-1.0029014655780581e-16,0.8399502487562188
0.9224,0,-1.0084525807011838e-16,0.9115422885572139
0.9264,0,0.0003648424543945807,0.8764179104477613
0.9288,0,-1.1278015558483882e-16,0.8588557213930349
0.9312,0,-1.0630385460785874e-16,0.842636815920398
0.932,0,-1.0066022089934752e-16,0.8377611940298507
0.9336,0,-0.000348258706467774,0.8310945273631841
0.9376,0,4.145936981651832e-06,0.8625373134328358
0.9472,0,0.00013266998341614558,0.982139303482587
0.9496,0,4.5605306799224495e-05,1.0234825870646767
0.9648,0,6.218905472626745e-05,0.9226865671641791
0.9656,0,0.0022429519071309107,0.907910447761194
0.9728,0,0.00024875621890536604,0.8577114427860696
0.9744,0,-0.00029436152570491594,0.846766169154229
0.9784,0,-0.00011194029850757496,0.8787562189054727
0.98,0,0.00021558872305129726,0.8936815920398009
0.9872,0,-1.1176245114559908e-16,0.9189552238805969
0.988,0,-1.176836406102666e-16,0.9140796019900497
0.9896,0,-1.1250259982868254e-16,0.9119402985074627
0.9992,0,-0.0002736318407961321,0.765771144278607
1.0136,0,4.560530679921867e-05,0.7982089552238806
1.016,0,-4.560530679944922e-05,0.8166666666666667
1.0168,0,0.0001243781094526238,0.8113930348258707
1.0208,0,-1.1250259982868254e-16,0.8266666666666668
1.0336,0,-1.3026616822268503e-16,0.842636815920398
1.036,0,-1.2971105671037244e-16,0.858358208955224
1.0416,0,-1.249000902703301e-16,0.8815920398009949
1.0424,0,-1.3026616822268503e-16,0.8928358208955224
1.0512,0,-0.0006633499170813846,0.9887064676616916
1.052,0,-1.1842378929335003e-16,0.9859203980099502
1.0528,0,-1.2434497875801754e-16,0.988407960199005
1.06,0,0.00034411276948577375,0.97318407960199
1.0616,0,-0.00039800995024888615,0.9780597014925373
1.0632,0,8.291873963386006e-06,0.9790547263681593
1.0648,0,-0.000659203980099633,0.982039800995025
1.0672,0,0.0007131011608622245,0.9607960199004975
1.0688,0,0.002172470978440997,0.9436318407960199
1.0696,0,0.0007296849087892626,0.9385572139303482
1.072,0,-8.291873963646818e-06,0.918407960199005
1.0728,0,-0.00026119402985087657,0.9058706467661691
1.0744,0,0.0012023217247096546,0.8920398009950249
1.0824,0,-0.0012230514096186985,0.7095522388059702
1.088,0,-0.000721393034825995,0.6789054726368159
1.0928,0,0.0014842454394691958,0.6826865671641792
1.0936,0,0.0014842454394691958,0.682139303482587
1.1,0,-0.0008789386401327881,0.7102985074626866
1.1016,0,-0.00013681592039812825,0.7241293532338309
1.108,0,-0.000928689883913883,0.7739303482587065
1.124,0,-0.00012852404643460657,0.7297014925373134
1.1248,0,-0.0008665008291875089,0.7308457711442786
1.1272,0,-0.0008665008291874966,0.7337810945273632
1.1296,0,0.005870646766169047,0.7433333333333334
1.132,0,-0.0010489220563848496,0.7430845771144279
1.1368,0,0.0009908789386400203,0.7418407960199005
1.14,0,-1.1324274851176597e-16,0.7360199004975124
1.1416,0,-0.0008374792703152097,0.7273134328358208
1.1504,0,9.121061359854853e-05,0.6965671641791045
1.1576,0,9.535655058031288e-05,0.6946268656716418
1.1608,0,0.00029021558872292693,0.700995024875622
1.1632,0,-1.2434497875801754e-16,0.7062189054726369
1.168,0,-1.1278015558483882e-16,0.7217910447761194
1.1712,0,0.0003980099502486496,0.732139303482587
1.1744,0,-0.0003067993366501954,0.7250746268656716
1.1768,0,0.0003067993366499704,0.710049751243781
1.1832,0,-0.00044361525704821216,0.678905472636816
1.1856,0,0.00035240464344930074,0.6722388059701493
1.1928,0,0.0002363184079600807,0.6860696517412935
1.196,0,0.0011898839137643924,0.6976616915422886
1.1984,0,-1.1842378929335003e-16,0.7046766169154229
1.2192,0,0.0006633499170811419,0.8381592039800996
1.224,0,-1.1287267417022424e-16,0.8313930348258707
1.2272,0,0.0003980099502486375,0.7951741293532338
1.232,0,-4.560530679944922e-05,0.7916915422885572
1.2336,0,-1.1250259982868254e-16,0.8007462686567164
1.2352,0,-1.1250259982868254e-16,0.8060199004975125
1.2432,0,-0.00043117744610292,0.8212935323383084
1.244,0,0.0006674958540629178,0.8209452736318408
1.2592,0,-1.0084525807011838e-16,0.6845771144278607
1.2616,0,0.00016583747927020868,0.6762189054726369
1.2656,0,0.00011194029850735629,0.6935820895522389
1.2688,0,-1.1250259982868254e-16,0.6937810945273631
1.2816,0,-1.0084525807011838e-16,0.6686069651741293
1.2848,0,-1.0066022089934752e-16,0.6645771144278607
1.2864,0,-1.0084525807011838e-16,0.662587064676617
1.2912,0,-9.473903143468003e-17,0.6526368159203979
1.292,0,-9.455399426390917e-17,0.6519402985074627
1.2968,0,-9.510910577622175e-17,0.6449253731343283
1.2992,0,-9.473903143468003e-17,0.6457711442786069
1.3,0,-9.473903143468003e-17,0.641592039800995
1.3032,0,-9.473903143468003e-17,0.6321393034825871
1.3064,0,-9.399888275159659e-17,0.6187562189054726
1.308,0,-8.881784197001253e-17,0.6154726368159205
1.3152,0,-9.399888275159659e-17,0.591094527363184
1.3184,0,-9.473903143468003e-17,0.5834825870646766
1.3216,0,-8.955799065309596e-17,0.5830348258706468
1.3248,0,-8.807769328692909e-17,0.5820398009950248
1.3304,0,-8.29187396360472e-06,0.5722885572139302
1.34,0,-8.291873963601575e-06,0.5669651741293532
1.3416,0,-8.289665250534503e-17,0.5641791044776119
1.344,0,-8.291873963592877e-06,0.5618905472636816
1.3512,0,-0.0001575456053068756,0.5399502487562188
1.3552,0,8.29187396343356e-06,0.5418407960199005
1.3592,0,-0.0027072968490879745,0.554228855721393
1.36,0,-0.0019900497512438616,0.5613432835820895
1.3624,0,-0.00033167495854071307,0.5834328358208956
1.376,0,0.00526533996683242,0.6653233830845772
1.3856,0,-0.002748756218905556,0.6446268656716418
1.3904,0,-0.0006053067993367328,0.6450248756218906
1.3952,0,0.0004104477611939417,0.6606467661691543
1.4016,0,-0.0008789386401327478,0.702636815920398
1.4048,0,-0.00048092868988399096,0.7091542288557214
1.4096,0,0.0008623548922055557,0.7105970149253731
1.4128,0,-0.0005306799336650845,0.733731343283582
1.4144,0,-0.00014096185737984433,0.7471641791044776
1.4176,0,-0.00042288557213937967,0.7721890547263681
1.4192,0,-0.0001451077943616025,0.7976119402985076
1.4224,0,-4.1459369818400955e-06,0.8791044776119403
1.4248,0,-8.881784197001253e-17,0.9326865671641791
1.4304,0,-9.992007221626409e-17,0.9693532338308458
1.4312,0,-9.492406860545088e-17,0.9643781094527363
1.4344,0,0.001293532338308358,0.9811940298507462
1.4352,0,-0.0017205638474296202,0.9792537313432834
1.4376,0,0.002786069651741187,0.9811940298507462
1.44,0,-0.0019776119402986026,0.9824875621890546
1.4408,0,0.0011069651741292584,0.9830845771144279
1.4424,0,0.0004892205638473279,0.982636815920398
1.4448,0,0.00043117744610271253,1.0297512437810945
1.4488,0,0.0012935323383083453,1.104228855721393
1.4648,0,0.0011194029850745196,1.2748258706467661
1.4704,0,-0.0008913764510780364,1.2573134328358209
1.4744,0,0.0012810945273630824,1.2062189054726367
1.48,0,-0.00021144278606975838,1.0973134328358207
1.4928,0,-1.0658141036401502e-16,1.0273134328358209
1.4936,0,4.56053067992294e-05,1.0296517412935324
1.5008,0,0.0004643449419567573,1.0522885572139304
1.5032,0,-0.00046434494195700003,1.0706965174129353
1.5096,0,0.0008789386401325509,1.1263681592039803
1.512,0,-0.0008789386401327877,1.1524875621890547
1.5168,0,-0.00024046434494208162,1.1948756218905472
1.5216,0,0.0001160862354890903,1.1643283582089552
1.5232,0,0.0001160862354890964,1.1560696517412936
1.536,0,4.5605306799219033e-05,0.9430845771144278
1.5392,0,-4.560530679945441e-05,0.9319402985074626
1.5416,0,-0.0017703150912107323,0.9356716417910448
1.5472,0,-4.560530679945441e-05,0.9469651741293532
1.5496,0,0.0018159203980098323,0.9572139303482586
1.5528,0,-1.2397490441647582e-16,0.9558208955223879
1.5568,0,-0.000149253731343408,0.9661194029850746
1.5592,0,-4.1459369817691455e-05,0.9613930348258706
1.5608,0,0.0005762852404642269,0.9601990049751243
1.5616,0,0.00043532338308445293,0.9586069651741294
1.5752,0,-1.1250259982868254e-16,0.9033333333333333
1.5768,0,-1.1250259982868254e-16,0.9076616915422886
1.58,0,-1.1842378929335003e-16,0.9075621890547263
1.5808,0,-1.1842378929335003e-16,0.9088557213930348
1.5872,0,-1.1231756265791168e-16,0.8718905472636816
1.5936,0,-1.1250259982868254e-16,0.826318407960199
1.5952,0,-1.1250259982868254e-16,0.8043781094527362
1.596,0,-1.1250259982868254e-16,0.7934825870646767
1.6088,0,0.00040215588723041356,0.8131840796019901
1.6104,0,0.00038971807628513934,0.8335323383084579
1.6176,0,-0.0005845771144279615,0.8957213930348258
1.6272,0,-9.640436597161775e-17,0.8448258706467661
1.632,0,-8.289665250534503e-17,0.7704477611940298
1.6336,0,-7.771561172376095e-17,0.7612935323383084
1.6344,0,-7.771561172376095e-17,0.7470149253731343
1.644,0,-0.0015339966832504906,0.7326865671641791
1.6464,0,0.003905472636815842,0.7419900497512437
1.6504,0,-7.771561172376095e-17,0.7221890547263682
1.6552,0,0.0028150912106135336,0.6716915422885572
1.6576,0,-5.958196898821673e-17,0.6766666666666666
1.6656,0,-0.0005223880597015467,0.7144776119402986
1.6776,0,0.001202321724709737,0.6717412935323382
1.6816,0,-5.070018479121548e-17,0.6289552238805971
1.6832,0,-5.331383482835387e-17,0.6198507462686568
1.6936,0,-0.0006799336650083423,0.5755721393034826
1.6968,0,4.145936981752613e-05,0.5750248756218905
1.7152,0,-4.144832625267251e-17,0.699402985074627
1.7224,0,0.0014137645107794004,0.7390547263681593
1.7264,0,-0.000522388059701528,0.7229850746268657
1.7288,0,0.00027363184079597834,0.7186069651741294
1.7296,0,-0.0013474295190713465,0.7194029850746269
1.7304,0,0.0010530679933664596,0.7132338308457711
1.732,0,-8.706467661695675e-05,0.7045273631840796
1.7344,0,-0.00024046434494199835,0.6926865671641791
1.7544,0,-0.002334162520729708,0.6347263681592039
1.7568,0,0.00038557213930345315,0.6453731343283582
1.7592,0,-0.000223880597014956,0.6627363184079601
1.764,0,-0.00040215588723053753,0.6808457711442786
1.772,0,-0.00040215588723052013,0.677910447761194
1.788,0,-3.316749585407545e-05,0.7145273631840796
1.7904,0,3.3167495854051764e-05,0.7185572139303482
1.7912,0,4.975124378108283e-05,0.7194527363184079
1.7928,0,-8.29187396351753e-05,0.722139303482587
1.7944,0,-0.00032338308457713246,0.7256218905472637
1.8024,0,0.0017620232172470922,0.6976616915422885
1.8096,0,0.00011608623548922137,0.661542288557214
1.8176,0,0.0013971807628523928,0.6816915422885572
1.8232,0,-5.921189464667502e-18,0.6830348258706468
1.8256,0,-0.00019071310116088055,0.6770149253731342
1.8448,0,0.0004228855721392974,0.6068656716417911
1.8568,0,-0.0002529021558872365,0.6374129353233832
1.868,0,-6.661338147750939e-18,0.6401492537313433
1.872,0,-1.1472304587793284e-17,0.6335323383084577
1.8728,0,-1.1842378929335004e-17,0.6329353233830846
1.8768,0,-1.1842378929335004e-17,0.632636815920398
1.9008,0,-5.921189464667502e-18,0.5758208955223881
1.9064,0,-6.938893903907228e-18,0.5978606965174129
1.908,0,-5.551115123125783e-18,0.6045273631840796
1.9088,0,-5.736152293896642e-18,0.6088557213930348
1.9096,0,-5.736152293896642e-18,0.6116915422885573
1.9152,0,-5.181040781584064e-18,0.6533830845771144
1.9184,0,-1.2490009027033011e-17,0.670597014925373
1.9496,0,-1.7578531223231644e-17,0.5084577114427861
1.9528,0,-1.7578531223231644e-17,0.5210945273631841
1.9656,0,-2.3684757858670008e-17,0.7372139303482588
1.972,0,-2.960594732333751e-17,0.766865671641791
1.9736,0,-2.960594732333751e-17,0.7655223880597015
1.9824,0,-0.0017910447761194323,0.6347761194029851
1.9848,0,-3.0346096006420944e-17,0.6242786069651741
1.9856,0,-0.0002238805970149608,0.6250746268656717
1.9872,0,0.0004477611940298158,0.6242288557213931
1.9896,0,-3.552713678800501e-17,0.6250746268656716
1.996,0,-2.960594732333751e-17,0.6088059701492538
2.004,0,-1.7023419710919066e-17,0.6129353233830844
2.0168,0,-1.7763568394002505e-17,0.6338308457711442
2.028,0,0.0003316749585406124,0.66318407960199
2.0296,0,0.0001741293532338132,0.6751243781094527
2.0336,0,-0.00028606965174130574,0.6878109452736318
2.0344,0,0.0002611940298507351,0.6864676616915423
2.0384,0,8.706467661690948e-05,0.6888557213930349
2.044,0,-6.661338147750939e-18,0.693681592039801
2.0512,0,0.00048507462686567184,0.7026368159203981
2.0576,0,-9.251858538542972e-20,0.6971144278606964
2.0584,0,4.625929269271486e-19,0.6986567164179104
2.0592,0,0.0,0.6996517412935324
2.068,0,-0.00021144278606964514,0.6932338308457712
2.0704,0,-0.00021144278606964514,0.6856218905472636
2.0736,0,0.0010572139303482583,0.6740298507462688
2.0744,0,0.0,0.6670149253731343
2.0848,0,5.921189464667502e-18,0.6583582089552238
2.0856,0,5.181040781584064e-18,0.6680099502487562
2.0952,0,0.0,0.7370646766169154
2.1024,0,6.29126380620922e-18,0.6706467661691542
2.1032,0,6.29126380620922e-18,0.6580597014925373
2.1104,0,5.921189464667502e-18,0.6168656716417911
2.112,0,5.921189464667502e-18,0.6165671641791044
2.1144,0,7.401486830834377e-19,0.6082587064676617
2.1256,0,1.1842378929335004e-17,0.6544278606965175
2.1272,0,-0.00021144278606963912,0.6440298507462686
2.136,0,1.7856086979387934e-17,0.6170149253731343
2.1376,0,2.0724163126336256e-17,0.6115422885572139
2.1448,0,2.960594732333751e-17,0.6948258706467662
2.1496,0,3.552713678800501e-17,0.7133333333333333
2.16,0,3.561965537339044e-17,0.6825870646766169
2.1768,0,1.7763568394002505e-17,0.7056218905472637
2.1952,0,0.0016915422885572136,0.5786567164179105
2.1968,0,0.0016915422885572197,0.5627363184079601
2.1984,0,2.960594732333751e-18,0.5639800995024876
2.2032,0,-0.0009286898839137677,0.5709950248756218
2.2056,0,-0.00013266998341625148,0.5754228855721393
2.2184,0,7.401486830834377e-19,0.577363184079602
2.22,0,0.00013266998341625517,0.5683582089552239
2.2264,0,0.00013266998341625294,0.5690547263681592
2.2272,0,0.00013266998341624666,0.5691044776119403
2.2288,0,-0.00013266998341625812,0.5705970149253732
2.2376,0,-1.1842378929335004e-17,0.5746766169154229
2.2448,0,-1.7763568394002505e-17,0.6119900497512438
2.2488,0,-2.3684757858670008e-17,0.6205472636815921
2.2544,0,-9.950248756220081e-05,0.6245771144278607
2.2552,0,-3.7313432835838765e-05,0.6195522388059701
2.2632,0,-0.0003980099502487681,0.5761194029850747
2.2672,0,0.0005306799336650021,0.5735820895522388
2.2704,0,-0.00033996683250415196,0.5788557213930348
2.272,0,-8.29187396351568e-05,0.5859203980099503
2.276,0,-5.181040781584064e-18,0.607313432835821
2.2792,0,-5.921189464667502e-18,0.6132338308457712
2.2904,0,0.0004228855721393034,0.599502487562189
2.2928,0,-0.00042288557213930887,0.5892537313432836
2.2976,0,-5.921189464667502e-18,0.5874129353233831
2.2992,0,0.0,0.5863681592039801
2.304,0,-0.0023217247097844056,0.5934328358208955
2.3056,0,-0.0017495854063018183,0.596318407960199
2.3072,0,-0.0006509121061359813,0.6008457711442786
2.316,0,0.00218905472636817,0.6016915422885571
2.3256,0,0.003159203980099502,0.6123880597014926
2.328,0,8.326672684688674e-19,0.619402985074627
2.34,0,-0.00040215588723051997,0.6520895522388059
2.3408,0,0.0017330016583747873,0.6572139303482587
2.3416,0,0.000845771144278601,0.6645771144278607
2.3464,0,0.001301824212271968,0.6900497512437811
2.3512,0,0.001426202321724704,0.697412935323383
2.3544,0,-0.00024046434494195672,0.7129353233830846
2.356,0,-0.00024046434494196263,0.7246268656716417
2.3616,0,-0.00024046434494195097,0.7558208955223881
2.3696,0,0.0,0.7862189054726368
2.3736,0,0.00048092868988392564,0.7369154228855722
2.3824,0,2.3684757858670008e-17,0.6721393034825871
2.3856,0,-0.00048092868988390785,0.6653233830845771
2.3912,0,0.002694859038142631,0.6633333333333333
2.3944,0,0.0004228855721393153,0.6616915422885572
2.4008,0,0.0022305140961857506,0.6424378109452736
2.4112,0,2.4424906541753444e-17,0.6344776119402985
2.4192,0,1.8133642735544223e-17,0.6427860696517412
2.4296,0,2.960594732333751e-17,0.7765671641791045
2.4344,0,3.5573396080697726e-17,0.7685074626865671
2.4408,0,0.0001990049751244144,0.6184079601990049
2.4528,0,-9.535655058040086e-05,0.5725373134328359
2.4536,0,2.960594732333751e-17,0.5737313432835821
2.4568,0,2.969846590872294e-17,0.5803482587064677
2.4576,0,9.535655058046692e-05,0.5832835820895522
2.4584,0,9.535655058046711e-05,0.5857711442786069
2.468,0,4.144832625267251e-17,0.5777611940298508
2.4704,0,3.552713678800501e-17,0.5746268656716418
2.4776,0,-4.145936981753732e-05,0.5845771144278606
2.484,0,0.00014925373134332028,0.6258706467661691
2.4848,0,-0.00014925373134325366,0.6256716417910446
2.488,0,-0.0002985074626865377,0.6257213930348258
2.4888,0,0.0001492537313433188,0.625273631840796
2.492,0,-0.00029850746268653757,0.6230845771144279
2.496,0,-0.00014925373134325293,0.6303980099502487
